"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%6) - 0.5 + (Event #/(69419 + 1))","Time"
12616.3,70320,11758,6792.48,69058.6,6446,13759,71585.3,13.5,-0.301815,2.97659
22131.2,69619.8,20833,12360.2,69531.4,11650,13765,10144.8,54.75,-0.301729,2.97777
18407,69368.8,17390,9679.68,69779.7,9091,13771,70980.5,24.75,-0.301642,2.97895
20459.5,71203.6,18831,12889.4,70194.6,12034,13777,738,18.75,-0.301556,2.98012
13291.5,74976.2,11618,9105.12,71496.9,8346,13783,75227.8,14.25,-0.301469,2.9813
28951.7,105141,18046,21312,90046,15511,13789,262143,48.75,-0.301383,2.98247
25635.2,78734.1,21338,19576.1,73415.6,17475,13795,2257.2,52.5,-0.301296,2.98365
13297.3,65145.4,13377,4863.6,65248.9,4885,13801,460.08,14.25,-0.30121,2.98482
16087,77589.1,13588,9535.68,71502.3,8740,13807,119426,53.25,-0.301124,2.986
12039.7,66355.4,11891,5380.56,65409.1,5391,13813,19203.1,0,-0.301037,2.98718
21630.7,118320,11981,9003.6,101998,5785,13819,3170.16,18.75,-0.300951,2.98718
13275.5,70339.1,12369,7241.04,71285.7,6657,13825,29893,4.5,-0.300864,2.98835
17251.8,74825.7,15110,11413.4,72130.3,10370,13831,83450.2,-15.75,-0.300778,2.98953
11773.4,68070.9,11335,6729.12,69437.8,6351,13837,39987.4,-1.5,-0.300691,2.9907
19898.2,74885.2,17414,10915.9,72392.8,9882,13843,228776,40.5,-0.300605,2.99188
16614.4,75771.8,14370,10320.5,72524.4,9326,13849,204587,16.5,-0.300519,2.99305
10298.2,69909.4,9654,7790.4,69690.4,7326,13855,663.12,36,-0.300432,2.99305
20621.4,70878.8,19067,9251.28,71716.6,8454,13861,162871,29.25,-0.300346,2.99423
13824,65521.8,13827,6045.12,65299.7,6067,13867,423.36,9.75,-0.300259,2.99658
14615.7,68692.9,13944,11621.5,69644.1,10936,13873,101488,-21,-0.300173,2.99776
21466.9,75112.3,18730,14328.7,72201.1,13006,13879,2509.92,23.25,-0.300086,2.99893
15600.6,74103.3,13797,8297.28,72920.8,7457,13885,899.28,26.25,-0.3,2.99893
16155.5,82011.5,12910,12775.7,73476.7,11395,13891,150235,16.5,-0.299914,3.00128
9948.16,63880.3,10206,2969.28,64392.7,3022,13897,27195.1,37.5,-0.299827,3.00246
11075.8,63700.4,11395,3994.56,65991.3,3967,13903,45596.2,21,-0.299741,3.00246
8986.24,64363.1,9150,3421.44,65050,3447,13909,30072.2,9,-0.299654,3.00363
13562.2,69471.2,12794,6850.08,69300.2,6478,13915,462.24,19.5,-0.299568,3.00481
21428.5,76066.4,18462,12147.1,71135.2,11191,13921,227226,27.75,-0.299481,3.00598
13479.7,75517.6,11698,9399.6,71281.2,8642,13939,8372.88,13.5,-0.299222,3.00951
13648,71150.7,12571,7832.88,72199.1,7110,13951,91429.2,54.75,-0.299049,3.01304
23589.8,72982,21183,18895,72120,17170,13957,1767.6,84.75,-0.298963,3.01304
15255,67012.1,14919,6751.44,68123.5,6495,13963,21253,-22.5,-0.298876,3.01421
16426.9,77813.7,13835,8994.96,75440.7,7814,13969,84706.6,-12,-0.29879,3.01539
14632.3,65340.9,14676,5227.2,65077.8,5264,13981,77673.6,15,-0.298617,3.01774
16739.8,72089.8,15218,7480.8,71612.9,6846,13993,79868.9,-30,-0.298444,3.02009
9088.64,63083.4,9442,3291.84,64244.8,3358,13999,102.96,-12.75,-0.298358,3.02127
17927,70410.3,16686,8532.72,69838.9,8007,14011,199572,33.75,-0.298185,3.02244
10602.2,64629.2,10751,4168.08,65631.7,4162,14017,45160.6,29.25,-0.298099,3.02362
19952,67950.6,19243,9382.32,68579.1,8966,14023,114790,60.75,-0.298012,3.02479
9073.28,63835.4,9315,3271.68,64426.9,3328,14029,36518.4,-3.75,-0.297926,3.02597
11985.9,65404.6,12010,4348.08,65992.5,4318,14035,46605.6,21,-0.297839,3.02597
13223,65471.8,13236,6576.48,67852,6352,14041,29313.4,-12.75,-0.297753,3.02715
12503.7,64487.4,12707,3764.88,64607.3,3819,14047,45061.2,-7.5,-0.297666,3.0295
12139.5,63758.3,12478,4678.56,64988.2,4718,14053,498.96,-3.75,-0.29758,3.0295
10197.1,64938.2,10291,4102.56,65721.2,4091,14065,99970.6,24.75,-0.297407,3.03302
19919.4,69195.1,18866,9045.36,69333,8550,14071,75601.4,49.5,-0.297321,3.03302
22013.4,95801.4,15059,16542.7,86544.6,12527,14077,37951.9,33,-0.297234,3.03537
15076.5,65857,15003,5710.32,66376.6,5638,14083,141139,13.5,-0.297148,3.03655
22602.9,70233.9,21091,14259.6,69933.2,13363,14089,1185.12,35.25,-0.297061,3.03773
21450.2,70057,20066,13030.6,71176.1,11998,14095,3556.8,29.25,-0.296975,3.0389
17002.9,66577.1,16737,7159.68,66339.1,7073,14101,73802.2,0,-0.296889,3.04125
18956.8,72440.4,17150,9398.88,70581.5,8727,14107,208794,27.75,-0.296802,3.04243
22556.8,67864,21783,11182.3,66051.8,11095,14113,743.04,52.5,-0.296716,3.0436
23779.2,75230.2,20715,14606.6,75262.3,12719,14131,122901,28.5,-0.296456,3.04713
16071.7,72156.9,14597,10783.4,71434.7,9893,14137,66216.2,12.75,-0.29637,3.04831
17985.3,70567.2,16703,11208.2,70636,10399,14143,76566.2,4.5,-0.296283,3.04948
11054.1,66645.8,10870,6722.64,68689.6,6414,14155,25012.1,1.5,-0.296111,3.05183
20111.4,74573.8,17674,14382,71366.6,13207,14161,1730.16,11.25,-0.296024,3.05301
8914.56,63648,9179,3100.32,64997.6,3126,14167,190.8,4.5,-0.295938,3.05536
9538.56,63335.3,9870,3428.64,64365.3,3491,14173,40546.1,-12,-0.295851,3.05654
21229.4,72751.1,19124,10297.4,70739.3,9540,14179,79116.5,-18.75,-0.295765,3.05654
15756.8,65794.1,15695,5796.72,65028,5842,14185,15080.4,3,-0.295678,3.05771
18713.6,66512,18439,8522.64,65780.2,8491,14191,32521,18,-0.295592,3.05889
24999.7,87731.1,18675,15392.2,87359.5,11547,14197,207220,12,-0.295506,3.06006
10219.5,72326.8,9260,6177.6,71782.8,5640,14203,99520.6,10.5,-0.295419,3.06006
12348.2,64895.7,12470,4696.56,65072.7,4730,14209,24502.3,13.5,-0.295333,3.06124
20677.8,66874.1,20264,8223.84,65598.5,8216,14215,95503.7,17.25,-0.295246,3.06241
8735.36,63708,8986,3900.24,64303.4,3975,14221,41793.1,-13.5,-0.29516,3.06241
14945.3,71828.5,13636,9457.2,70111.7,8840,14227,163050,6.75,-0.295073,3.06241
15306.9,72629,13812,8209.44,71783,7495,14239,115754,-6.75,-0.294901,3.06594
13317.8,71681.4,12176,7341.84,71943,6688,14245,136961,9.75,-0.294814,3.06712
14116.5,64627.1,14315,5158.8,65546.2,5158,14251,21752.6,11.25,-0.294728,3.06829
13930.2,73180.9,12475,8241.12,71983.2,7503,14257,676.8,13.5,-0.294641,3.06947
8261.12,63589.5,8514,3257.28,65521.5,3258,14263,36293,13.5,-0.294555,3.07064
8595.84,62963.8,8947,3442.32,64548.2,3495,14269,3232.8,-9,-0.294468,3.07064
15264,73285.1,13650,9791.28,71029.6,9034,14275,182928,24.75,-0.294382,3.07182
16028.8,71660,14659,10743.8,69610.3,10115,14281,86684.4,24.75,-0.294296,3.07299
9960.32,69192.2,9434,6295.68,69471.9,5939,14287,172260,24,-0.294209,3.07417
20517.1,76446.1,17589,13575.6,72681.2,12241,14293,11432.2,9.75,-0.294123,3.07417
13342.1,63982.6,13666,4134.24,64417.9,4206,14299,81516.2,-11.25,-0.294036,3.07652
13113,64290.5,13367,4583.52,65372.3,4595,14305,56715.8,-21,-0.29395,3.07652
13871.4,71818.1,12658,8080.56,71932.6,7362,14311,143132,25.5,-0.293863,3.0777
13838.1,75379.6,12031,9550.8,71632.1,8738,14317,35347,21,-0.293777,3.07887
8635.52,70206.8,8061,5470.56,69038.8,5193,14323,119843,11.25,-0.293691,3.07887
17013.8,76575.4,14561,8921.52,72120.5,8107,14335,169071,33,-0.293518,3.08122
15769,65287.4,15829,4834.08,65066,4869,14341,49362.5,24,-0.293431,3.0824
14418.6,71128,13285,6983.28,71453,6405,14347,11654.6,18,-0.293345,3.08475
9696.64,65445.8,9710,5171.76,67760.2,5002,14353,410.4,2.25,-0.293258,3.08475
13440,65302.8,13488,5658.48,65058.6,5700,14359,47885.8,14.25,-0.293172,3.0871
13726.1,73480.8,12242,8135.28,72028.3,7402,14371,67786.6,33,-0.292999,3.08828
11296,65270.2,11342,5088.96,65049.8,5127,14377,90783.4,37.5,-0.292913,3.08828
18535.7,67392.8,18025,8488.8,66126.5,8413,14383,11665.4,37.5,-0.292826,3.08945
19633.3,66208,19434,8914.32,65737.5,8887,14389,12011.8,39,-0.29274,3.0918
12800.6,66489.9,12617,6073.2,68563.9,5805,14395,112396,44.25,-0.292653,3.0918
13061.8,71465.6,11978,5881.68,69390.1,5555,14407,127302,15,-0.292481,3.09415
10091.5,70794,9342,7140.96,69995.5,6686,14413,12744,36,-0.292394,3.09415
16497.3,75717.2,14279,10903,72358.1,9875,14419,39103.2,29.25,-0.292308,3.09533
13732.5,65050.4,13835,6329.52,64272,6454,14425,460.08,5.25,-0.292221,3.09651
18096,82202.8,14427,14065.9,73399.5,12559,14431,2921.04,11.25,-0.292135,3.09651
10233.6,74593.4,8991,6302.16,70734.4,5839,14437,89881.9,-10.5,-0.292048,3.09768
6665.6,63254.7,6906,2707.2,63934.8,2775,14443,89608.3,25.5,-0.291962,3.09768
23202.6,78771.4,19304,16891.2,73077.8,15148,14449,51186.2,36,-0.291876,3.10003
13560.3,65378.4,13593,5062.32,67582.9,4909,14455,72100.8,2.25,-0.291789,3.10003
24288,72533.1,21945,12868.6,70349.8,11988,14461,125242,59.25,-0.291703,3.10121
13369,64304.5,13625,4504.32,63812.2,4626,14467,55129.7,17.25,-0.291616,3.10238
9912.96,63140.8,10289,4446,64094.4,4546,14479,2792.16,25.5,-0.291443,3.10473
10569.6,64562.3,10729,3049.2,63138.2,3165,14485,83484,-7.5,-0.291357,3.10591
13820.8,63993.2,14154,4367.52,63691.5,4494,14491,98058.2,-21.75,-0.291271,3.10709
9640.96,67030.5,9426,6092.64,68394.5,5838,14497,4050,-9,-0.291184,3.10826
10599.7,72428.4,9591,7101.36,71303,6527,14503,617.76,-15.75,-0.291098,3.10944
13077.8,73041.1,11734,8096.4,72309.3,7338,14509,908.64,27,-0.291011,3.11061
28323.8,81036.9,22906,17816.4,77106,15143,14515,3551.76,91.5,-0.290925,3.11179
19621.8,72544.9,17726,12403.4,71612.4,11351,14521,2345.04,46.5,-0.290838,3.11296
18075.5,77857.2,15215,12300.5,73645.6,10946,14527,73528.6,43.5,-0.290752,3.11296
12402.6,64457.9,12610,3998.88,63271.5,4142,14533,113180,18.75,-0.290666,3.11414
11383,72209.8,10331,7153.92,69871.7,6710,14539,66509.3,-3,-0.290579,3.11531
17871.4,66713.2,17556,6922.08,64732.5,7008,14551,85624.6,29.25,-0.290406,3.11649
19186.6,76905.8,16350,13929.8,72828.6,12535,14557,174961,42,-0.29032,3.11767
19075.2,74883.9,16694,11533,72134.4,10478,14563,63717.1,41.25,-0.290233,3.11884
12762.9,67032.2,12478,5992.56,68479.2,5735,14575,37838.2,18,-0.29006,3.12119
17221.8,65573.2,17212,6250.32,64527.6,6348,14581,37278,13.5,-0.289974,3.12237
22749.4,75703.6,19694,11698.6,72774.3,10535,14587,208348,42.75,-0.289888,3.12237
20955.5,76250.1,18011,13410.7,72527.2,12118,14593,145666,45,-0.289801,3.12354
12000.6,66706.9,11790,5764.32,68598.2,5507,14611,61061.8,26.25,-0.289542,3.12589
8210.56,64157.3,8387,2841.84,63979,2911,14617,82.08,14.25,-0.289456,3.12707
9928.96,66993.1,9713,4895.28,69849.1,4593,14623,128786,8.25,-0.289369,3.12825
20806.4,74757,18240,10512.7,72983.2,9440,14629,46641.6,23.25,-0.289283,3.12942
14151.7,68949.9,13451,9465.12,69061,8982,14635,903.6,11.25,-0.289196,3.1306
16277.8,73968.9,14422,8115.84,71470,7442,14641,65511.4,9.75,-0.28911,3.13177
23934.7,67512.5,23234,14965.9,65640.9,14942,14647,4052.88,25.5,-0.289023,3.13295
19155.2,73914,16984,10810.8,71826.5,9864,14653,7958.16,15,-0.288937,3.13412
16260.5,75652.9,14086,10142.6,70548.5,9422,14659,48649,-8.25,-0.28885,3.1353
11767.7,67798.4,11375,5726.16,68844.2,5451,14665,45594,31.5,-0.288764,3.13648
9936.64,71038.3,9167,6172.56,69506,5820,14677,96055.2,37.5,-0.288591,3.13883
17945,67152.4,17513,7761.6,65846.5,7725,14683,17843,39,-0.288505,3.14
25545.6,75925.5,22050,17820,70616.2,16538,14689,222847,54,-0.288418,3.14118
17614.1,74575.6,15479,10218.2,70498.2,9499,14695,50564.2,26.25,-0.288332,3.14235
18289.9,70913.3,16903,10267.2,70391.4,9559,14701,90578.2,35.25,-0.288245,3.14235
16645.8,71188.8,15324,7367.04,71548.1,6748,14707,59389.9,0.75,-0.288159,3.1447
10186.2,64542.7,10343,4568.4,65156.6,4595,14719,40674.2,0,-0.287986,3.14588
14688.6,64334.3,14963,3648.24,63605,3759,14725,243.36,-22.5,-0.2879,3.14588
13286.4,76899.9,11323,7284.96,72656.7,6571,14731,124944,35.25,-0.287813,3.14706
14455,65896.3,14376,5006.88,64554.6,5083,14737,124966,2.25,-0.287727,3.14941
16632.3,66033.6,16507,4620.96,64736.9,4678,14743,32234.4,40.5,-0.28764,3.15058
17031.7,65836.3,16954,6488.64,66041.2,6439,14755,143665,34.5,-0.287468,3.15176
12393.6,68077,11931,5708.88,69932.2,5350,14761,31934.9,12.75,-0.287381,3.15293
14120.3,65393.9,14151,5128.56,66595.1,5047,14767,109910,13.5,-0.287295,3.15411
15979.5,69918.1,14978,7601.04,69865.6,7130,14773,50053.7,26.25,-0.287208,3.15528
21671.7,94270.2,15066,12942,91259.6,9294,14779,115560,45.75,-0.287122,3.15646
16432.6,67060.8,16059,7639.2,65778.8,7611,14785,52101.4,15.75,-0.287035,3.15646
7104,65223.8,7138,2888.64,63999.3,2958,14791,449.28,8.25,-0.286949,3.15764
10251.5,65770.3,10215,3739.68,64512.7,3799,14797,46548.7,7.5,-0.286863,3.15881
19916.8,75170.9,17364,14029.2,70975.6,12954,14809,74807.3,34.5,-0.28669,3.16234
16202.2,65138.9,16301,6197.04,64618.8,6285,14815,359.28,4.5,-0.286603,3.16234
15637.8,78249.7,13097,9324,72667.1,8409,14821,107539,13.5,-0.286517,3.16351
11237.1,64679.1,11386,3644.64,64503.1,3703,14827,41598,22.5,-0.28643,3.16469
16732.2,65450.6,16754,6411.6,65389.1,6426,14833,57695,34.5,-0.286344,3.16469
13945.6,73144.4,12495,9202.32,71235.9,8466,14839,36992.9,-11.25,-0.286258,3.16586
20781.4,80354.7,16949,16305.1,72362.2,14767,14845,133582,50.25,-0.286171,3.16704
19063,72825.1,17155,11684.9,70313.1,10891,14851,2397.6,7.5,-0.286085,3.16822
14974.7,66153.2,14835,4240.8,64709,4295,14857,148974,-6,-0.285998,3.16939
10092.2,68924.5,9596,5914.08,69063.6,5612,14863,53921.5,3,-0.285912,3.17057
15568,76258.6,13379,7951.68,71750.1,7263,14869,144523,8.25,-0.285825,3.17057
17345.9,79245.9,14345,12773.5,72309.4,11577,14875,142516,39.75,-0.285739,3.17174
8706.56,64408.3,8859,2967.84,64001.4,3039,14881,65823.8,18,-0.285653,3.17292
13373.4,72661.4,12062,8317.44,71244.5,7651,14887,18963.4,18.75,-0.285566,3.17409
19629.4,72606.1,17718,9704.88,71222.7,8930,14893,73494,0.75,-0.28548,3.17527
16900.5,67029.2,16524,7568.64,65222.7,7605,14905,36543.6,20.25,-0.285307,3.17645
18869.8,71059.5,17403,10259.3,69644.9,9654,14911,185120,33.75,-0.28522,3.17762
16462.7,73887.2,14602,9735.84,71698.8,8899,14917,113100,13.5,-0.285134,3.17762
10633.6,72964.5,9551,8390.16,69549.4,7906,14923,85765,17.25,-0.285048,3.1788
13779.2,71555.8,12620,8323.92,70516.6,7736,14929,18295.2,-3,-0.284961,3.17997
23774.7,77325.1,20150,15534.7,70670.8,14406,14935,1524.96,25.5,-0.284875,3.18115
20483.8,78143.6,17179,12721,72130.2,11558,14941,104661,30,-0.284788,3.18115
15475.2,75024.6,13518,8796.96,72118.8,7994,14947,118651,47.25,-0.284702,3.1835
12692.5,74136.8,11220,6514.56,70920,6020,14953,96274.1,3.75,-0.284615,3.18467
19984.6,78926.9,16594,13876.6,73162.9,12430,14959,48315.6,46.5,-0.284529,3.18585
22317.4,77682,18828,13572.7,74873.9,11880,14965,18335.5,28.5,-0.284443,3.18703
8567.04,65758.9,8538,2742.48,65238.2,2755,14971,17628.5,2.25,-0.284356,3.18938
15322.9,68387.4,14684,7194.24,69869.9,6748,14983,72509.8,1.5,-0.284183,3.19055
12295,65297.2,12340,3423.6,64326,3488,14989,119537,9.75,-0.284097,3.19173
10397.4,72037.9,9459,6495.84,70963.7,5999,14995,10255,0.75,-0.28401,3.1929
22866.6,77510.2,19334,15595.2,75272.3,13578,15001,129138,42.75,-0.283924,3.1929
10019.8,66564.6,9865,7020,68492.3,6717,15007,43218,0,-0.283837,3.19408
10013.4,63992.3,10255,4464,64396.4,4543,15013,252,-9,-0.283751,3.19525
8335.36,67682.6,8071,6221.52,68607.4,5943,15019,124354,9.75,-0.283665,3.19643
15575.7,65551.5,15572,5124.24,65182.9,5152,15025,462.96,23.25,-0.283578,3.19761
20272,73763,18011,13477,73175.3,12070,15031,69369.8,30.75,-0.283492,3.19878
16039,77243.9,13608,8204.4,73253.9,7340,15043,156470,21,-0.283319,3.20113
15683.2,64528.8,15928,4734.72,64496.9,4811,15049,87621.8,-15.75,-0.283233,3.20231
26062.7,77413.3,22064,16716.2,72704.8,15068,15055,54942.5,46.5,-0.283146,3.20348
17710.1,76706.6,15131,14019.8,72655.7,12646,15061,86533.2,37.5,-0.28306,3.20466
12117.8,65415.9,12140,3531.6,64148.3,3608,15067,3849.84,-10.5,-0.282973,3.20584
13139.2,75073.3,11470,10113.1,71589.3,9258,15079,6405.84,12,-0.2828,3.20936
19562.9,73551.3,17431,9228.24,71869.5,8415,15091,1087.2,42.75,-0.282627,3.21289
6592.64,64746.8,6673,2511.36,64568.3,2549,15097,35089.9,6.75,-0.282541,3.21406
12502.4,64976.8,12610,4024.8,64428.3,4094,15109,1581.12,61.5,-0.282368,3.21524
9313.28,63354.3,9634,2783.52,63940,2853,15115,368.64,-2.25,-0.282282,3.21642
14844.8,75798.1,12835,7980.48,71654.9,7299,15121,84034.8,36.75,-0.282195,3.21877
18452.5,79230.9,15263,9728.64,74188.5,8594,15127,126572,9,-0.282109,3.21994
7515.52,63454.9,7762,3006,64169.8,3070,15139,86276.2,9.75,-0.281936,3.22112
10000,64503.9,10160,3736.08,64569.6,3792,15145,552.24,0.75,-0.28185,3.22229
9829.12,63277.1,10180,3470.4,64539.2,3524,15151,37501.9,-12.75,-0.281763,3.22347
10647,64524.2,10814,3529.44,64773.3,3571,15157,110427,-0.75,-0.281677,3.22464
15608.3,76501.9,13371,7367.04,72997.6,6614,15169,102028,-9.75,-0.281504,3.227
25532.8,80312.8,20835,18796.3,73749.4,16703,15187,1311.12,19.5,-0.281245,3.23052
11022.1,75574.7,9558,6912.72,71030.4,6378,15193,108894,36,-0.281158,3.23052
15774.7,76268,13555,8195.76,74074.9,7251,15199,5467.68,54,-0.281072,3.2317
21525.1,75416.7,18705,16583.8,72562,14978,15205,41815.4,29.25,-0.280985,3.2317
15100.2,64201.6,15414,5543.28,65315.4,5562,15211,34857.4,8.25,-0.280899,3.23287
18263,66067.9,18116,7958.88,65403.5,7975,15217,847.44,21,-0.280812,3.23405
20679.7,76421.8,17734,10543,73239.7,9434,15223,149928,42,-0.280726,3.23522
14236.2,63180.1,14767,4620.24,64782.2,4674,15229,43910.6,18.75,-0.28064,3.2364
13804.2,64832.3,13954,3895.92,64378,3966,15235,1085.04,11.25,-0.280553,3.23758
13489.9,69898.4,12648,6618.24,70274.3,6172,15241,91316.9,36.75,-0.280467,3.23875
18794.2,68155.1,18072,10075,70122.4,9416,15247,61852.3,14.25,-0.28038,3.23993
8862.72,70505.9,8238,6597.36,70475.1,6135,15253,122106,-3.75,-0.280294,3.2411
14608,76809.2,12464,9075.6,74051.1,8032,15259,21070.8,24,-0.280207,3.24228
7436.8,61944.3,7868,3047.04,64499.6,3096,15265,26449.9,22.5,-0.280121,3.24345
19428.5,81410.8,15640,13823.3,74451.2,12168,15271,88706.2,31.5,-0.280035,3.24345
12145.9,72820,10931,7857.36,71055.6,7247,15277,123608,7.5,-0.279948,3.24463
9150.08,63241.9,9482,3401.28,64666.8,3447,15295,342.72,-12.75,-0.279689,3.24698
17715.8,84248.3,13781,9244.8,75085.8,8069,15301,154223,24.75,-0.279602,3.24816
21921.9,75037.9,19146,16004.9,71891.4,14590,15307,74970.7,53.25,-0.279516,3.24933
9066.24,70182.5,8466,5222.88,71399,4794,15313,86351.8,23.25,-0.27943,3.25051
10953.6,74350.6,9655,7986.96,72547.9,7215,15337,109566,15,-0.279084,3.25521
21411.8,74348.1,18874,15938.6,72202.6,14467,15343,2410.56,39.75,-0.278997,3.25639
10985,72352.8,9950,6461.28,71491.9,5923,15349,17992.8,-3.75,-0.278911,3.25756
9725.44,63243.3,10078,4559.04,66116.7,4519,15355,3546.72,7.5,-0.278825,3.25756
21853.4,76591.6,18699,12746.9,73291.8,11398,15373,84119.8,23.25,-0.278565,3.26344
11169.9,62846.1,11648,3057.84,63821.2,3140,15379,46651.7,-10.5,-0.278479,3.26344
17824.6,71490.5,16340,8920.08,71860.7,8135,15385,935.28,45,-0.278392,3.26461
14689.9,64982.7,14815,4602.96,64984.8,4642,15391,128241,18,-0.278306,3.26461
12356.5,65549.2,12354,5223.6,68221.2,5018,15403,134060,39.75,-0.278133,3.26697
8494.08,63896.7,8712,2708.64,64975.6,2732,15409,53278.6,42.75,-0.278047,3.26814
16528.6,73443.7,14749,10214.6,72914.4,9181,15415,76243,8.25,-0.27796,3.26814
13146.2,72066.2,11955,7356.24,70164.2,6871,15427,704.88,30,-0.277787,3.27049
9153.92,63536.5,9442,3367.44,64566.6,3418,15433,26799.8,30.75,-0.277701,3.27049
16794.9,65190.1,16884,5801.76,65431.8,5811,15439,51092.6,-28.5,-0.277615,3.27284
11965.4,72140.5,10870,7999.2,71402.3,7342,15445,16781,26.25,-0.277528,3.27284
16056.3,73947.1,14230,8076.24,71197.8,7434,15451,166488,24.75,-0.277442,3.27402
11934.7,64758.6,12078,3954.24,66413.4,3902,15457,38830.3,24,-0.277355,3.27519
22579.2,73991.2,19999,17739.4,70810.5,16418,15463,1408.32,21.75,-0.277269,3.27637
12729,69948.4,11926,6135.84,70423.5,5710,15469,11677.7,21.75,-0.277182,3.27872
12620.2,64665.7,12790,4533.84,64847.2,4582,15475,90703.4,4.5,-0.277096,3.2799
11412.5,66299.8,11281,5426.64,68169.5,5217,15481,42477.8,0,-0.27701,3.2799
17360,74059.7,15362,11595.6,71569.9,10618,15487,30295.4,21,-0.276923,3.28225
19041.9,66298.2,18823,9573.84,65610.3,9563,15493,957.6,37.5,-0.276837,3.28342
13088.6,67408.8,12725,6269.76,69349.4,5925,15505,157122,11.25,-0.276664,3.2846
10357.8,63457.6,10697,3787.2,64752.9,3833,15511,74797.9,6.75,-0.276577,3.28578
14283.5,75405.6,12414,8228.16,72723,7415,15529,41422.3,0.75,-0.276318,3.28813
16704.6,74341.7,14726,10370.9,72878.6,9326,15535,703.44,16.5,-0.276232,3.2893
6129.92,64421.2,6236,2244.96,64784.6,2271,15541,67727.5,-19.5,-0.276145,3.29048
18017.3,78755.4,14993,10955.5,75529.2,9506,15547,39378.2,35.25,-0.276059,3.29165
8235.52,63631.6,8482,3450.24,64346.9,3514,15553,166.32,-3,-0.275972,3.294
19712,74338,17378,10154.2,72443.2,9186,15559,48206.9,24.75,-0.275886,3.294
15574.4,65723.4,15530,5548.32,65598.9,5543,15565,129216,9.75,-0.275799,3.29518
22937,79961.5,18799,13608.7,75313.4,11842,15571,147920,54.75,-0.275713,3.29636
13408,65717.4,13371,4569.84,65134.6,4598,15583,102248,37.5,-0.27554,3.29871
19751,75055.3,17246,12299.8,72888.8,11059,15589,99677.5,12,-0.275454,3.29871
12803.2,64758.1,12957,5841.36,66728.2,5737,15595,69783.1,8.25,-0.275367,3.29988
12805.1,75345.3,11138,7236,72135.5,6574,15601,77770.1,13.5,-0.275281,3.30223
22958.7,73061.2,20594,10570.3,71489.8,9690,15613,1250.64,36,-0.275108,3.30458
28222.7,78663,23513,19461.6,74875.9,17034,15619,182534,69.75,-0.275022,3.30458
21722.9,76416,18630,13421.5,73214,12014,15625,185344,18.75,-0.274935,3.30576
9176.96,64069.6,9387,3561.12,65556.6,3560,15631,33705.4,20.25,-0.274849,3.30694
12975.4,77664.9,10949,4175.28,75987.5,3601,15637,7522.56,7.5,-0.274762,3.30811
14328.3,72820.5,12895,7783.92,71657.1,7119,15643,65257.2,27,-0.274676,3.30929
11001,64816.9,11123,4064.4,65365.5,4075,15649,87341.8,-6,-0.274589,3.31046
22231.7,70981.9,20526,13011.8,70533,12090,15655,105057,2.25,-0.274503,3.31164
10986.9,64450.1,11172,3374.64,64818.4,3412,15661,13743.4,-0.75,-0.274417,3.31281
12615.7,65674.9,12589,4375.44,65199.8,4398,15673,57155.8,3,-0.274244,3.31517
8928.64,66051.2,8859,5704.56,68246.5,5478,15679,2540.16,16.5,-0.274157,3.31752
18456.3,73852.3,16378,13184.6,70738.3,12215,15685,1166.4,15,-0.274071,3.31869
17086.1,75828.1,14767,9084.24,73663,8082,15691,150952,18,-0.273984,3.31987
26076.2,75018.8,22780,14094.7,74541,12392,15697,148013,45.75,-0.273898,3.32104
9811.2,65510.6,9815,3728.16,64246.3,3803,15703,168.48,-13.5,-0.273812,3.32222
21705,77484.3,18358,10545.8,72796.7,9494,15709,1191.6,24.75,-0.273725,3.32222
13056.6,73097.6,11706,8577.36,69760,8058,15715,56496.2,24.75,-0.273639,3.32339
14298.2,75096.1,12478,8665.2,70614.6,8042,15721,95204.2,13.5,-0.273552,3.32457
12014.1,69224.1,11374,6008.4,71295.8,5523,15727,165997,20.25,-0.273466,3.32575
14946.6,65577.9,14937,4080.96,64585.8,4141,15733,97942.3,-8.25,-0.273379,3.3281
